benchmark,model,seed,final_regret_vm,final_regret_slurm,auc_vm,auc_slurm,final_equal,auc_equal
HOPV15,Sequential,50,0.0,0.0,2.3393939393939287,2.3393939393939287,True,True
HOPV15,Sequential,51,0.0,0.0,0.994318181818177,0.994318181818177,True,True
HOPV15,Curriculum,47,3.499999999999999,3.499999999999999,4.145454545454541,4.145454545454541,True,True
HOPV15,Curriculum,48,0.0,0.0,3.62102272727272,3.62102272727272,True,True
HOPV15,Curriculum,49,3.499999999999999,3.499999999999999,4.074053030303027,4.074053030303027,True,True
HOPV15,Curriculum,50,0.0,0.0,4.096969696969691,4.096969696969691,True,True
HOPV15,Curriculum,51,0.0,0.0,0.994318181818177,0.994318181818177,True,True
Park-Unfav,Progressive,42,0.0,0.0,3.5188777332204975e-08,3.5188777332204975e-08,True,True
Park-Unfav,Progressive,43,0.0,0.0,0.3584547452101467,0.3584547452101467,True,True
Park-Unfav,Progressive,44,0.0,0.0,0.2688427078054277,0.2688427078054277,True,True
Park-Unfav,Progressive,45,0.0,0.0,0.0896146547658112,0.0896146547658112,True,True
Park-Unfav,Progressive,46,0.0,0.0,0.3749382608716755,0.3749382608716755,True,True
Branin-Fav,TwoStageJoint,52,0.6621478693184315,0.6621478693184315,3.456602679175739,3.456602679175739,True,True
Branin-Fav,TwoStageJoint,53,0.0681981043913921,0.0681981043913921,1.907782319793753,1.907782319793753,True,True
Branin-Fav,TwoStageJoint,54,2.2784190502359443,2.2784190502359443,6.762416952829859,6.762416952829859,True,True
Branin-Fav,TwoStageJoint,55,0.1534502254535983,0.1534502254535983,2.4521345287770235,2.4521345287770235,True,True
Branin-Fav,TwoStageJoint,56,0.0906300849016386,0.0906300849016386,3.463870907411192,3.463870907411192,True,True
Matbench-Gap,TwoStageJoint,57,0.1,0.1,0.6209439528023583,0.6209439528023583,True,True
Matbench-Gap,TwoStageJoint,58,0.01,0.01,0.2970206489675496,0.2970206489675496,True,True
Matbench-Gap,TwoStageJoint,59,0.4000000000000001,0.4000000000000001,0.9014749262536856,0.9014749262536856,True,True
Matbench-Gap,TwoStageJoint,60,0.1,0.1,0.1601769911504421,0.1601769911504421,True,True
Matbench-Gap,TwoStageJoint,61,0.1500000000000001,0.1500000000000001,0.294542772861356,0.294542772861356,True,True
Matbench-Gap,Sequential,57,0.01,0.01,0.5660471976401155,0.5660471976401155,True,True
Matbench-Gap,Sequential,58,0.01,0.01,0.2380235988200574,0.2380235988200574,True,True
Matbench-Gap,Sequential,59,0.2799999999999998,0.2799999999999998,0.7260176991150424,0.7260176991150424,True,True
Matbench-Gap,Sequential,60,0.1,0.1,0.1601769911504421,0.1601769911504421,True,True
Matbench-Gap,Sequential,61,0.4500000000000002,0.4500000000000002,0.4853982300884955,0.4853982300884955,True,True
Park-Fav,Adapter,57,0.0,0.0,0.0830507204242113,0.0830507204242113,True,True
Park-Fav,Adapter,58,0.0,0.0,0.1551917389007848,0.1551917389007848,True,True
Park-Fav,Adapter,59,0.0,0.0,0.2555072592407524,0.2555072592407524,True,True
Park-Fav,Adapter,60,0.0,0.0,0.0830510597764603,0.0830510597764603,True,True
Park-Fav,Adapter,61,0.0,0.0,0.2472837187883766,0.2472837187883766,True,True
COFs,Progressive,57,0.0,0.0,1.865917964511817,1.865917964511817,True,True
COFs,Progressive,58,0.0,0.0,1.590841680542139,1.590841680542139,True,True
COFs,Progressive,59,0.0,0.0,0.6051820779442104,0.6051820779442104,True,True
COFs,Progressive,60,0.0,0.0,0.6219821618386377,0.6219821618386377,True,True
COFs,Progressive,61,0.0,0.0,1.36320444580286,1.36320444580286,True,True
Branin-Fav,DomainAdaptationMMD,52,0.1388635850122277,0.1388635850122277,3.089539366170916,3.089539366170916,True,True
Branin-Fav,DomainAdaptationMMD,53,0.2639537746364127,0.2639537746364127,2.795901462770579,2.795901462770579,True,True
Branin-Fav,DomainAdaptationMMD,54,0.3801927577659061,0.3801927577659061,2.7840659171130886,2.7840659171130886,True,True
Branin-Fav,DomainAdaptationMMD,55,0.0681981043913921,0.0681981043913921,2.782549043756925,2.782549043756925,True,True
Branin-Fav,DomainAdaptationMMD,56,0.1534502254535983,0.1534502254535983,2.429049070646038,2.429049070646038,True,True
Branin-Unfav,DNGOGradient,47,3.07657071621084,3.07657071621084,6.3300027107928925,6.3300027107928925,True,True
Branin-Unfav,DNGOGradient,48,0.0681981043913921,0.0681981043913921,1.2301935604293996,1.2301935604293996,True,True
Branin-Unfav,DNGOGradient,49,0.0681981043913921,0.0681981043913921,2.1804694199622303,2.1804694199622303,True,True
Branin-Unfav,DNGOGradient,50,0.0457697300888585,0.0457697300888585,1.8017223605122523,1.8017223605122523,True,True
Branin-Unfav,DNGOGradient,51,0.2765471034587321,0.2765471034587321,1.7900019057155827,1.7900019057155827,True,True
HOPV15,DomainAdaptationMMD,47,3.499999999999999,3.499999999999999,4.145454545454541,4.145454545454541,True,True
HOPV15,DomainAdaptationMMD,48,2.8999999999999995,2.8999999999999995,4.358522727272721,4.358522727272721,True,True
HOPV15,DomainAdaptationMMD,49,4.299999999999999,4.299999999999999,4.776325757575757,4.776325757575757,True,True
HOPV15,DomainAdaptationMMD,50,0.0,0.0,3.7166666666666615,3.7166666666666615,True,True
HOPV15,DomainAdaptationMMD,51,0.0,0.0,0.4640151515151492,0.4640151515151492,True,True
Polarizability,DomainAdaptationMMD,57,0.0,0.0,0.0277071767935957,0.0277071767935957,True,True
Polarizability,DomainAdaptationMMD,58,0.0,0.0,0.0307803886214567,0.0307803886214567,True,True
Polarizability,DomainAdaptationMMD,59,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Polarizability,DomainAdaptationMMD,60,0.0,0.0,0.006419955598516,0.006419955598516,True,True
Polarizability,DomainAdaptationMMD,61,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Branin-Unfav,DNGOJoint,47,2.3273694998934467,2.3273694998934467,4.9756938391856025,4.9756938391856025,True,True
Branin-Unfav,DNGOJoint,48,1.8041356475407888,1.8041356475407888,2.521379646341296,2.521379646341296,True,True
Branin-Unfav,DNGOJoint,49,0.98073310776004,0.98073310776004,4.8304349041638615,4.8304349041638615,True,True
Branin-Unfav,DNGOJoint,50,0.00241426425751,0.00241426425751,0.5904449906464101,0.5904449906464101,True,True
Branin-Unfav,DNGOJoint,51,0.5528475346107609,0.5528475346107609,1.7989632341551691,1.7989632341551691,True,True
Branin-Fav,DNGOGradient,47,0.0681981043913921,0.0681981043913921,1.966089189192763,1.966089189192763,True,True
Branin-Fav,DNGOGradient,48,0.0681981043913921,0.0681981043913921,1.965385837272671,1.965385837272671,True,True
Branin-Fav,DNGOGradient,49,0.4078043888879996,0.4078043888879996,2.6498014811294706,2.6498014811294706,True,True
Branin-Fav,DNGOGradient,50,0.00241426425751,0.00241426425751,3.037662079466811,3.037662079466811,True,True
Branin-Fav,DNGOGradient,51,0.0681981043913921,0.0681981043913921,0.9755005033692464,0.9755005033692464,True,True
FreeSolv,KnowledgeDistillation,47,0.0,0.0,0.3327092511013191,0.3327092511013191,True,True
FreeSolv,KnowledgeDistillation,48,0.0,0.0,0.3564977973568256,0.3564977973568256,True,True
FreeSolv,KnowledgeDistillation,49,0.0,0.0,0.2174008810572671,0.2174008810572671,True,True
FreeSolv,KnowledgeDistillation,50,0.0,0.0,0.5557268722466918,0.5557268722466918,True,True
FreeSolv,KnowledgeDistillation,51,0.0,0.0,0.2292951541850204,0.2292951541850204,True,True
FreeSolv,DNGOJoint,42,0.0,0.0,0.0089207048458149,0.0089207048458149,True,True
FreeSolv,DNGOJoint,43,0.0,0.0,0.3288546255506585,0.3288546255506585,True,True
FreeSolv,DNGOJoint,44,0.0,0.0,0.3095814977973545,0.3095814977973545,True,True
FreeSolv,DNGOJoint,45,0.0,0.0,0.3089207048458127,0.3089207048458127,True,True
FreeSolv,DNGOJoint,46,0.0,0.0,0.5240088105726833,0.5240088105726833,True,True
HOPV15,PseudoLabeling,42,0.0,0.0,3.9244318181818114,3.9244318181818114,True,True
HOPV15,PseudoLabeling,43,0.0,0.0,3.0066287878787743,3.0066287878787743,True,True
HOPV15,PseudoLabeling,44,0.0,0.0,1.8964015151515063,1.8964015151515063,True,True
HOPV15,PseudoLabeling,45,0.0,0.0,4.274053030303027,4.274053030303027,True,True
HOPV15,PseudoLabeling,46,0.0,0.0,4.589772727272724,4.589772727272724,True,True
Polarizability,Curriculum,42,0.0,0.0,0.023330665708893,0.023330665708893,True,True
Polarizability,Curriculum,43,0.0,0.0,0.0368785419343329,0.0368785419343329,True,True
Polarizability,Curriculum,44,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Polarizability,Curriculum,45,0.0,0.0,0.023330665708893,0.023330665708893,True,True
Polarizability,Curriculum,46,0.0,0.0,0.0,0.0,True,True
FreeSolv,Progressive,57,0.0,0.0,0.2666299559471347,0.2666299559471347,True,True
FreeSolv,Progressive,58,0.0,0.0,0.0403083700440525,0.0403083700440525,True,True
FreeSolv,Progressive,59,0.0,0.0,0.3825991189427284,0.3825991189427284,True,True
FreeSolv,Progressive,60,0.0,0.0,0.0284140969162993,0.0284140969162993,True,True
FreeSolv,Progressive,61,0.0,0.0,0.3977973568281913,0.3977973568281913,True,True
FreeSolv,PseudoLabeling,57,0.0,0.0,0.2190528634361217,0.2190528634361217,True,True
FreeSolv,PseudoLabeling,58,0.0,0.0,0.029735682819383,0.029735682819383,True,True
FreeSolv,PseudoLabeling,59,0.0,0.0,0.3825991189427284,0.3825991189427284,True,True
FreeSolv,PseudoLabeling,60,0.0,0.0,0.0284140969162993,0.0284140969162993,True,True
FreeSolv,PseudoLabeling,61,0.0,0.0,0.3026431718061652,0.3026431718061652,True,True
Park-Fav,KnowledgeDistillation,42,0.0,0.0,0.1574726398026053,0.1574726398026053,True,True
Park-Fav,KnowledgeDistillation,43,0.0,0.0,0.1111220081057651,0.1111220081057651,True,True
Park-Fav,KnowledgeDistillation,44,0.0,0.0,0.1574726390305497,0.1574726390305497,True,True
Park-Fav,KnowledgeDistillation,45,0.0,0.0,0.0830501504345781,0.0830501504345781,True,True
Park-Fav,KnowledgeDistillation,46,0.0,0.0,0.1761528182404042,0.1761528182404042,True,True
Branin-Unfav,KnowledgeDistillation,42,0.2639537746364127,0.2639537746364127,1.4703268744153168,1.4703268744153168,True,True
Branin-Unfav,KnowledgeDistillation,43,0.1464807059646879,0.1464807059646879,1.0380074617887247,1.0380074617887247,True,True
Branin-Unfav,KnowledgeDistillation,44,3.180609312939413,3.180609312939413,5.724338252689704,5.724338252689704,True,True
Branin-Unfav,KnowledgeDistillation,45,0.5121657420372774,0.5121657420372774,8.458833784639973,8.458833784639973,True,True
Branin-Unfav,KnowledgeDistillation,46,0.0457697300888585,0.0457697300888585,1.638243705285491,1.638243705285491,True,True
Park-Unfav,DomainAdaptationMMD,42,0.0,0.0,3.670419751124076e-08,3.670419751124076e-08,True,True
Park-Unfav,DomainAdaptationMMD,43,0.0,0.0,0.8762330398599345,0.8762330398599345,True,True
Park-Unfav,DomainAdaptationMMD,44,0.0,0.0,0.3086732106161352,0.3086732106161352,True,True
Park-Unfav,DomainAdaptationMMD,45,0.0,0.0,0.0896146647189644,0.0896146647189644,True,True
Park-Unfav,DomainAdaptationMMD,46,0.0,0.0,0.3749382625392833,0.3749382625392833,True,True
Polarizability,KnowledgeDistillation,57,0.0,0.0,0.0277071767935957,0.0277071767935957,True,True
Polarizability,KnowledgeDistillation,58,0.0,0.0,0.0307803886214567,0.0307803886214567,True,True
Polarizability,KnowledgeDistillation,59,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Polarizability,KnowledgeDistillation,60,0.0,0.0,0.006419955598516,0.006419955598516,True,True
Polarizability,KnowledgeDistillation,61,0.0,0.0,0.026387787422472,0.026387787422472,True,True
Branin-Unfav,Adapter,57,3.5800652789754164,3.5800652789754164,3.5800652789754177,3.5800652789754177,True,True
Branin-Unfav,Adapter,58,5.396536248624538,5.396536248624538,6.176304998324449,6.176304998324449,True,True
Branin-Unfav,Adapter,59,3.614278191875552,3.614278191875552,5.300992094642078,5.300992094642078,True,True
Branin-Unfav,Adapter,60,0.2639537746364127,0.2639537746364127,5.87585407133357,5.87585407133357,True,True
Branin-Unfav,Adapter,61,2.48285660655916,2.48285660655916,4.565302493623878,4.565302493623878,True,True
Branin-Fav,DomainAdaptationMMD,47,0.6621478693184315,0.6621478693184315,2.99263897339384,2.99263897339384,True,True
Branin-Fav,DomainAdaptationMMD,48,0.6621478693184315,0.6621478693184315,3.214134951115599,3.214134951115599,True,True
Branin-Fav,DomainAdaptationMMD,49,1.1039132572873882,1.1039132572873882,3.681143615971543,3.681143615971543,True,True
Branin-Fav,DomainAdaptationMMD,50,0.1388635850122277,0.1388635850122277,4.289388903708632,4.289388903708632,True,True
Branin-Fav,DomainAdaptationMMD,51,0.8424602688694769,0.8424602688694769,1.7276550670457174,1.7276550670457174,True,True
